payment_id,invoice_id,customer_id,payment_date,amount_paid,payment_method,payment_status
PAY00789,INV00789,CUST0065,2025-07-26,49.99,bank_transfer,paid
PAY00790,INV00790,CUST0065,2025-08-30,49.99,bank_transfer,paid
PAY00791,INV00791,CUST0065,2025-09-29,49.99,card,paid
PAY00792,INV00792,CUST0065,2025-10-27,49.99,card,paid
PAY00793,INV00793,CUST0065,2025-12-01,49.99,paypal,paid
PAY00794,INV00794,CUST0065,2025-12-27,49.99,bank_transfer,paid
PAY00795,INV00795,CUST0066,2025-02-05,49.99,bank_transfer,paid
PAY00796,INV00796,CUST0066,2025-03-08,49.99,card,paid
PAY00797,INV00797,CUST0066,2025-04-09,49.99,bank_transfer,paid
PAY00798,INV00798,CUST0066,2025-05-06,0.0,bank_transfer,failed
PAY00799,INV00799,CUST0066,2025-06-07,49.99,bank_transfer,paid
PAY00800,INV00800,CUST0066,2025-07-07,49.99,paypal,paid
PAY00801,INV00801,CUST0066,2025-08-08,49.99,card,paid
PAY00802,INV00802,CUST0066,2025-09-09,49.99,bank_transfer,paid
PAY00803,INV00803,CUST0066,2025-10-08,49.99,paypal,paid
PAY00804,INV00804,CUST0066,2025-11-08,49.99,paypal,paid
PAY00805,INV00805,CUST0066,2025-12-07,49.99,paypal,paid
PAY00806,INV00806,CUST0067,2024-04-22,19.99,paypal,paid
PAY00807,INV00807,CUST0067,2024-05-20,19.99,card,paid
PAY00808,INV00808,CUST0067,2024-06-20,19.99,bank_transfer,paid
PAY00809,INV00809,CUST0067,2024-07-21,19.99,card,paid
PAY00810,INV00810,CUST0067,2024-08-20,19.99,card,paid
PAY00811,INV00811,CUST0067,2024-09-21,19.99,card,paid
PAY00812,INV00812,CUST0067,2024-10-18,19.99,card,paid
PAY00813,INV00813,CUST0067,2024-11-19,19.99,bank_transfer,paid
PAY00814,INV00814,CUST0067,2024-12-20,19.99,bank_transfer,paid
PAY00815,INV00815,CUST0067,2025-01-23,0.0,card,failed
PAY00816,INV00816,CUST0067,2025-02-20,19.99,bank_transfer,paid
PAY00817,INV00817,CUST0067,2025-03-21,0.0,bank_transfer,failed
PAY00818,INV00818,CUST0067,2025-04-19,19.99,card,paid
PAY00819,INV00819,CUST0067,2025-05-22,19.99,card,paid
PAY00820,INV00820,CUST0067,2025-06-18,19.99,bank_transfer,paid
PAY00821,INV00821,CUST0067,2025-07-18,19.99,bank_transfer,paid
PAY00822,INV00822,CUST0067,2025-08-22,19.99,paypal,paid
PAY00823,INV00823,CUST0067,2025-09-22,19.99,card,paid
PAY00824,INV00824,CUST0067,2025-10-18,19.99,bank_transfer,paid
PAY00825,INV00825,CUST0067,2025-11-21,19.99,paypal,paid
PAY00826,INV00826,CUST0067,2025-12-19,19.99,paypal,paid
PAY00827,INV00827,CUST0068,2024-09-23,19.99,card,paid
PAY00828,INV00828,CUST0068,2024-10-25,19.99,bank_transfer,paid
PAY00829,INV00829,CUST0068,2024-11-25,19.99,bank_transfer,paid
PAY00830,INV00830,CUST0068,2024-12-25,19.99,bank_transfer,paid
PAY00831,INV00831,CUST0068,2025-01-28,19.99,bank_transfer,paid
PAY00832,INV00832,CUST0068,2025-02-24,19.99,card,paid
PAY00833,INV00833,CUST0068,2025-03-23,19.99,bank_transfer,paid
PAY00834,INV00834,CUST0068,2025-04-24,19.99,bank_transfer,paid
PAY00835,INV00835,CUST0068,2025-05-26,19.99,paypal,paid
PAY00836,INV00836,CUST0068,2025-06-27,19.99,card,paid
PAY00837,INV00837,CUST0068,2025-07-28,19.99,bank_transfer,paid
PAY00838,INV00838,CUST0068,2025-08-28,19.99,paypal,paid
PAY00839,INV00839,CUST0068,2025-09-28,19.99,bank_transfer,paid
PAY00840,INV00840,CUST0068,2025-10-24,19.99,bank_transfer,paid
PAY00841,INV00841,CUST0068,2025-11-24,19.99,bank_transfer,paid
PAY00842,INV00842,CUST0068,2025-12-24,19.99,paypal,paid
PAY00843,INV00843,CUST0069,2024-12-17,49.99,bank_transfer,paid
PAY00844,INV00844,CUST0069,2025-01-15,49.99,card,paid
PAY00845,INV00845,CUST0069,2025-02-15,49.99,bank_transfer,paid
PAY00846,INV00846,CUST0069,2025-03-13,49.99,card,paid
PAY00847,INV00847,CUST0069,2025-04-16,49.99,paypal,paid
PAY00848,INV00848,CUST0069,2025-05-13,49.99,card,paid
PAY00849,INV00849,CUST0069,2025-06-13,49.99,paypal,paid
PAY00850,INV00850,CUST0069,2025-07-14,49.99,card,paid
PAY00851,INV00851,CUST0069,2025-08-13,49.99,paypal,paid
PAY00852,INV00852,CUST0069,2025-09-13,49.99,bank_transfer,paid
PAY00853,INV00853,CUST0069,2025-10-15,49.99,paypal,paid
PAY00854,INV00854,CUST0069,2025-11-13,49.99,bank_transfer,paid
PAY00855,INV00855,CUST0069,2025-12-14,49.99,bank_transfer,paid
PAY00856,INV00856,CUST0070,2024-09-13,19.99,card,paid
PAY00857,INV00857,CUST0070,2024-10-14,19.99,paypal,paid
PAY00858,INV00858,CUST0070,2024-11-14,19.99,paypal,paid
PAY00859,INV00859,CUST0070,2024-12-15,0.0,paypal,failed
PAY00860,INV00860,CUST0070,2025-01-13,19.99,card,paid
PAY00861,INV00861,CUST0070,2025-02-15,19.99,card,paid
PAY00862,INV00862,CUST0070,2025-03-13,19.99,card,paid
PAY00863,INV00863,CUST0070,2025-04-13,19.99,card,paid
PAY00864,INV00864,CUST0070,2025-05-12,19.99,paypal,paid
PAY00865,INV00865,CUST0070,2025-06-16,19.99,bank_transfer,paid
PAY00866,INV00866,CUST0070,2025-07-12,19.99,paypal,paid
PAY00867,INV00867,CUST0070,2025-08-14,19.99,paypal,paid
PAY00868,INV00868,CUST0070,2025-09-17,19.99,bank_transfer,paid
PAY00869,INV00869,CUST0070,2025-10-17,19.99,card,paid
PAY00870,INV00870,CUST0070,2025-11-16,19.99,bank_transfer,paid
PAY00871,INV00871,CUST0070,2025-12-12,19.99,paypal,paid
PAY00872,INV00872,CUST0071,2025-06-24,49.99,bank_transfer,paid
PAY00873,INV00873,CUST0071,2025-07-23,49.99,card,paid
PAY00874,INV00874,CUST0071,2025-08-27,49.99,bank_transfer,paid
PAY00875,INV00875,CUST0071,2025-09-30,0.0,bank_transfer,failed
PAY00876,INV00876,CUST0071,2025-10-28,49.99,card,paid
PAY00877,INV00877,CUST0071,2025-11-26,49.99,paypal,paid
PAY00878,INV00878,CUST0071,2025-12-24,49.99,card,paid
PAY00879,INV00879,CUST0072,2024-11-17,19.99,paypal,paid
PAY00880,INV00880,CUST0072,2024-12-20,19.99,paypal,paid
PAY00881,INV00881,CUST0072,2025-01-18,19.99,card,paid
PAY00882,INV00882,CUST0072,2025-02-19,19.99,paypal,paid
PAY00883,INV00883,CUST0072,2025-03-19,19.99,paypal,paid
PAY00884,INV00884,CUST0073,2024-05-27,19.99,card,paid
PAY00885,INV00885,CUST0073,2024-06-28,19.99,card,paid
PAY00886,INV00886,CUST0073,2024-07-29,19.99,card,paid
PAY00887,INV00887,CUST0073,2024-08-27,19.99,paypal,paid
PAY00888,INV00888,CUST0073,2024-09-29,19.99,bank_transfer,paid
PAY00889,INV00889,CUST0073,2024-10-28,19.99,card,paid
PAY00890,INV00890,CUST0073,2024-11-26,19.99,bank_transfer,paid
PAY00891,INV00891,CUST0073,2024-12-24,19.99,paypal,paid
PAY00892,INV00892,CUST0073,2025-01-26,19.99,bank_transfer,paid
PAY00893,INV00893,CUST0073,2025-02-28,19.99,bank_transfer,paid
PAY00894,INV00894,CUST0073,2025-03-25,19.99,card,paid
PAY00895,INV00895,CUST0073,2025-04-26,19.99,paypal,paid
PAY00896,INV00896,CUST0073,2025-05-25,19.99,card,paid
PAY00897,INV00897,CUST0073,2025-06-27,19.99,card,paid
PAY00898,INV00898,CUST0073,2025-07-24,19.99,paypal,paid
PAY00899,INV00899,CUST0073,2025-08-27,19.99,paypal,paid
PAY00900,INV00900,CUST0073,2025-09-28,19.99,bank_transfer,paid
PAY00901,INV00901,CUST0073,2025-10-25,19.99,bank_transfer,paid
PAY00902,INV00902,CUST0073,2025-11-27,0.0,card,failed
PAY00903,INV00903,CUST0073,2025-12-27,19.99,paypal,paid
PAY00904,INV00904,CUST0074,2025-05-14,19.99,paypal,paid
PAY00905,INV00905,CUST0074,2025-06-09,19.99,card,paid
PAY00906,INV00906,CUST0074,2025-07-14,19.99,bank_transfer,paid
PAY00907,INV00907,CUST0074,2025-08-13,19.99,card,paid
PAY00908,INV00908,CUST0074,2025-09-13,0.0,card,failed
PAY00909,INV00909,CUST0074,2025-10-10,19.99,bank_transfer,paid
PAY00910,INV00910,CUST0074,2025-11-09,19.99,bank_transfer,paid
PAY00911,INV00911,CUST0074,2025-12-12,19.99,paypal,paid
PAY00912,INV00912,CUST0075,2025-06-05,49.99,bank_transfer,paid
PAY00913,INV00913,CUST0075,2025-07-07,49.99,bank_transfer,paid
PAY00914,INV00914,CUST0075,2025-08-02,49.99,paypal,paid
PAY00915,INV00915,CUST0075,2025-09-04,49.99,bank_transfer,paid
PAY00916,INV00916,CUST0075,2025-10-06,49.99,bank_transfer,paid
PAY00917,INV00917,CUST0075,2025-11-04,49.99,paypal,paid
PAY00918,INV00918,CUST0075,2025-12-05,49.99,bank_transfer,paid
PAY00919,INV00919,CUST0076,2024-12-01,19.99,card,paid
PAY00920,INV00920,CUST0076,2024-12-27,19.99,bank_transfer,paid
PAY00921,INV00921,CUST0076,2025-01-31,19.99,card,paid
PAY00922,INV00922,CUST0076,2025-03-02,19.99,bank_transfer,paid
PAY00923,INV00923,CUST0076,2025-03-31,19.99,bank_transfer,paid
PAY00924,INV00924,CUST0076,2025-04-29,19.99,card,paid
PAY00925,INV00925,CUST0076,2025-05-27,19.99,card,paid
PAY00926,INV00926,CUST0076,2025-06-27,19.99,paypal,paid
PAY00927,INV00927,CUST0076,2025-07-26,19.99,bank_transfer,paid
PAY00928,INV00928,CUST0076,2025-08-30,19.99,card,paid
PAY00929,INV00929,CUST0076,2025-09-30,19.99,bank_transfer,paid
PAY00930,INV00930,CUST0076,2025-10-31,19.99,bank_transfer,paid
PAY00931,INV00931,CUST0076,2025-12-01,19.99,paypal,paid
PAY00932,INV00932,CUST0076,2025-12-29,19.99,paypal,paid
PAY00933,INV00933,CUST0077,2024-03-08,19.99,bank_transfer,paid
PAY00934,INV00934,CUST0077,2024-04-07,19.99,bank_transfer,paid
PAY00935,INV00935,CUST0077,2024-05-04,19.99,paypal,paid
PAY00936,INV00936,CUST0077,2024-06-04,0.0,card,failed
PAY00937,INV00937,CUST0077,2024-07-09,0.0,bank_transfer,failed
PAY00938,INV00938,CUST0077,2024-08-03,19.99,paypal,paid
PAY00939,INV00939,CUST0077,2024-09-04,19.99,bank_transfer,paid
PAY00940,INV00940,CUST0077,2024-10-06,19.99,bank_transfer,paid
PAY00941,INV00941,CUST0077,2024-11-05,19.99,bank_transfer,paid
PAY00942,INV00942,CUST0077,2024-12-07,19.99,paypal,paid
PAY00943,INV00943,CUST0077,2025-01-07,19.99,card,paid
PAY00944,INV00944,CUST0077,2025-02-07,19.99,card,paid
PAY00945,INV00945,CUST0077,2025-03-03,19.99,paypal,paid
PAY00946,INV00946,CUST0077,2025-04-05,19.99,paypal,paid
PAY00947,INV00947,CUST0077,2025-05-07,19.99,bank_transfer,paid
PAY00948,INV00948,CUST0077,2025-06-08,19.99,card,paid
PAY00949,INV00949,CUST0077,2025-07-04,19.99,bank_transfer,paid
PAY00950,INV00950,CUST0077,2025-08-03,19.99,bank_transfer,paid
PAY00951,INV00951,CUST0077,2025-09-03,19.99,paypal,paid
PAY00952,INV00952,CUST0077,2025-10-03,19.99,bank_transfer,paid
PAY00953,INV00953,CUST0077,2025-11-07,19.99,paypal,paid
PAY00954,INV00954,CUST0077,2025-12-08,19.99,card,paid
PAY00955,INV00955,CUST0078,2024-06-24,19.99,card,paid
PAY00956,INV00956,CUST0078,2024-07-26,19.99,paypal,paid
PAY00957,INV00957,CUST0078,2024-08-27,0.0,bank_transfer,failed
PAY00958,INV00958,CUST0078,2024-09-24,19.99,bank_transfer,paid
PAY00959,INV00959,CUST0078,2024-10-21,19.99,card,paid
PAY00960,INV00960,CUST0078,2024-11-25,19.99,card,paid
PAY00961,INV00961,CUST0079,2025-04-17,19.99,bank_transfer,paid
PAY00962,INV00962,CUST0079,2025-05-16,19.99,card,paid
PAY00963,INV00963,CUST0079,2025-06-16,19.99,card,paid
PAY00964,INV00964,CUST0079,2025-07-16,19.99,card,paid
PAY00965,INV00965,CUST0079,2025-08-16,0.0,paypal,failed
PAY00966,INV00966,CUST0079,2025-09-12,19.99,paypal,paid
PAY00967,INV00967,CUST0079,2025-10-17,19.99,paypal,paid
PAY00968,INV00968,CUST0079,2025-11-14,19.99,bank_transfer,paid
PAY00969,INV00969,CUST0079,2025-12-17,19.99,bank_transfer,paid
PAY00970,INV00970,CUST0080,2024-06-02,19.99,paypal,paid
PAY00971,INV00971,CUST0080,2024-07-07,19.99,paypal,paid
PAY00972,INV00972,CUST0080,2024-08-06,19.99,card,paid
PAY00973,INV00973,CUST0080,2024-09-04,19.99,card,paid
PAY00974,INV00974,CUST0080,2024-10-06,19.99,card,paid
PAY00975,INV00975,CUST0080,2024-11-07,0.0,paypal,failed
PAY00976,INV00976,CUST0080,2024-12-02,19.99,paypal,paid
PAY00977,INV00977,CUST0080,2025-01-03,19.99,bank_transfer,paid
PAY00978,INV00978,CUST0080,2025-02-05,0.0,card,failed
PAY00979,INV00979,CUST0080,2025-03-03,19.99,card,paid
PAY00980,INV00980,CUST0080,2025-04-03,19.99,paypal,paid
PAY00981,INV00981,CUST0080,2025-05-07,19.99,paypal,paid
PAY00982,INV00982,CUST0080,2025-06-06,19.99,paypal,paid
PAY00983,INV00983,CUST0080,2025-07-04,0.0,card,failed
PAY00984,INV00984,CUST0080,2025-08-03,19.99,bank_transfer,paid
PAY00985,INV00985,CUST0080,2025-09-04,19.99,card,paid
PAY00986,INV00986,CUST0080,2025-10-05,19.99,paypal,paid
PAY00987,INV00987,CUST0080,2025-11-05,19.99,bank_transfer,paid
PAY00988,INV00988,CUST0080,2025-12-02,19.99,paypal,paid
PAY00989,INV00989,CUST0081,2024-07-24,49.99,bank_transfer,paid
PAY00990,INV00990,CUST0081,2024-08-20,49.99,bank_transfer,paid
PAY00991,INV00991,CUST0081,2024-09-24,49.99,paypal,paid
PAY00992,INV00992,CUST0081,2024-10-23,49.99,card,paid
PAY00993,INV00993,CUST0081,2024-11-22,49.99,card,paid
PAY00994,INV00994,CUST0081,2024-12-23,49.99,paypal,paid
PAY00995,INV00995,CUST0081,2025-01-24,49.99,bank_transfer,paid
PAY00996,INV00996,CUST0081,2025-02-23,49.99,card,paid
PAY00997,INV00997,CUST0081,2025-03-26,0.0,card,failed
PAY00998,INV00998,CUST0081,2025-04-23,49.99,paypal,paid
PAY00999,INV00999,CUST0081,2025-05-21,49.99,card,paid
PAY01000,INV01000,CUST0081,2025-06-22,49.99,paypal,paid
PAY01001,INV01001,CUST0081,2025-07-20,49.99,card,paid
PAY01002,INV01002,CUST0081,2025-08-25,49.99,bank_transfer,paid
PAY01003,INV01003,CUST0081,2025-09-25,49.99,paypal,paid
PAY01004,INV01004,CUST0081,2025-10-23,49.99,bank_transfer,paid
PAY01005,INV01005,CUST0081,2025-11-20,49.99,bank_transfer,paid
PAY01006,INV01006,CUST0081,2025-12-22,0.0,bank_transfer,failed
PAY01007,INV01007,CUST0082,2024-12-20,89.99,card,paid
PAY01008,INV01008,CUST0082,2025-01-20,89.99,card,paid
PAY01009,INV01009,CUST0082,2025-02-24,89.99,card,paid
PAY01010,INV01010,CUST0082,2025-03-21,89.99,bank_transfer,paid
PAY01011,INV01011,CUST0082,2025-04-22,89.99,card,paid
PAY01012,INV01012,CUST0082,2025-05-22,89.99,card,paid
PAY01013,INV01013,CUST0082,2025-06-23,89.99,card,paid
PAY01014,INV01014,CUST0082,2025-07-23,89.99,card,paid
PAY01015,INV01015,CUST0082,2025-08-23,89.99,bank_transfer,paid
PAY01016,INV01016,CUST0082,2025-09-23,89.99,paypal,paid
PAY01017,INV01017,CUST0082,2025-10-22,89.99,bank_transfer,paid
PAY01018,INV01018,CUST0082,2025-11-20,89.99,bank_transfer,paid
PAY01019,INV01019,CUST0082,2025-12-24,89.99,bank_transfer,paid
PAY01020,INV01020,CUST0083,2024-03-16,19.99,bank_transfer,paid
PAY01021,INV01021,CUST0083,2024-04-12,19.99,card,paid
PAY01022,INV01022,CUST0083,2024-05-12,19.99,bank_transfer,paid
PAY01023,INV01023,CUST0083,2024-06-15,19.99,bank_transfer,paid
PAY01024,INV01024,CUST0083,2024-07-12,19.99,bank_transfer,paid
PAY01025,INV01025,CUST0083,2024-08-14,19.99,card,paid
PAY01026,INV01026,CUST0083,2024-09-15,19.99,paypal,paid
PAY01027,INV01027,CUST0083,2024-10-17,19.99,bank_transfer,paid
PAY01028,INV01028,CUST0083,2024-11-15,19.99,card,paid
PAY01029,INV01029,CUST0083,2024-12-16,19.99,bank_transfer,paid
PAY01030,INV01030,CUST0083,2025-01-17,19.99,bank_transfer,paid
PAY01031,INV01031,CUST0084,2024-05-05,19.99,card,paid
PAY01032,INV01032,CUST0084,2024-06-05,19.99,paypal,paid
PAY01033,INV01033,CUST0084,2024-07-05,19.99,bank_transfer,paid
PAY01034,INV01034,CUST0084,2024-08-04,19.99,paypal,paid
PAY01035,INV01035,CUST0084,2024-09-04,19.99,paypal,paid
PAY01036,INV01036,CUST0084,2024-10-05,19.99,bank_transfer,paid
PAY01037,INV01037,CUST0084,2024-11-08,19.99,card,paid
PAY01038,INV01038,CUST0084,2024-12-08,19.99,card,paid
PAY01039,INV01039,CUST0084,2025-01-04,19.99,card,paid
PAY01040,INV01040,CUST0084,2025-02-05,19.99,bank_transfer,paid
PAY01041,INV01041,CUST0084,2025-03-03,19.99,card,paid
PAY01042,INV01042,CUST0084,2025-04-03,19.99,card,paid
PAY01043,INV01043,CUST0084,2025-05-03,19.99,card,paid
PAY01044,INV01044,CUST0084,2025-06-07,19.99,card,paid
PAY01045,INV01045,CUST0084,2025-07-07,0.0,bank_transfer,failed
PAY01046,INV01046,CUST0084,2025-08-05,19.99,bank_transfer,paid
PAY01047,INV01047,CUST0084,2025-09-04,19.99,bank_transfer,paid
PAY01048,INV01048,CUST0084,2025-10-08,19.99,bank_transfer,paid
PAY01049,INV01049,CUST0084,2025-11-07,19.99,bank_transfer,paid
PAY01050,INV01050,CUST0084,2025-12-04,19.99,bank_transfer,paid
PAY01051,INV01051,CUST0085,2025-02-16,19.99,card,paid
PAY01052,INV01052,CUST0085,2025-03-20,19.99,bank_transfer,paid
PAY01053,INV01053,CUST0085,2025-04-19,0.0,card,failed
PAY01054,INV01054,CUST0085,2025-05-17,19.99,paypal,paid
PAY01055,INV01055,CUST0085,2025-06-18,19.99,card,paid
PAY01056,INV01056,CUST0085,2025-07-16,19.99,bank_transfer,paid
PAY01057,INV01057,CUST0085,2025-08-23,0.0,bank_transfer,failed
PAY01058,INV01058,CUST0085,2025-09-21,0.0,bank_transfer,failed
PAY01059,INV01059,CUST0085,2025-10-19,19.99,paypal,paid
PAY01060,INV01060,CUST0085,2025-11-18,19.99,paypal,paid
PAY01061,INV01061,CUST0085,2025-12-16,19.99,paypal,paid
PAY01062,INV01062,CUST0086,2024-08-20,19.99,card,paid
PAY01063,INV01063,CUST0086,2024-09-23,19.99,paypal,paid
PAY01064,INV01064,CUST0086,2024-10-22,0.0,paypal,failed
PAY01065,INV01065,CUST0086,2024-11-22,19.99,paypal,paid
PAY01066,INV01066,CUST0086,2024-12-19,19.99,paypal,paid
PAY01067,INV01067,CUST0086,2025-01-19,19.99,paypal,paid
PAY01068,INV01068,CUST0086,2025-02-19,19.99,bank_transfer,paid
PAY01069,INV01069,CUST0086,2025-03-18,19.99,card,paid
PAY01070,INV01070,CUST0086,2025-04-22,19.99,card,paid
PAY01071,INV01071,CUST0086,2025-05-18,19.99,paypal,paid
PAY01072,INV01072,CUST0086,2025-06-22,19.99,paypal,paid
PAY01073,INV01073,CUST0086,2025-07-23,0.0,paypal,failed
PAY01074,INV01074,CUST0086,2025-08-22,19.99,card,paid
PAY01075,INV01075,CUST0086,2025-09-21,19.99,bank_transfer,paid
PAY01076,INV01076,CUST0086,2025-10-18,19.99,bank_transfer,paid
PAY01077,INV01077,CUST0086,2025-11-18,19.99,card,paid
PAY01078,INV01078,CUST0086,2025-12-18,19.99,paypal,paid
PAY01079,INV01079,CUST0087,2024-10-08,19.99,card,paid
PAY01080,INV01080,CUST0087,2024-11-07,19.99,paypal,paid
PAY01081,INV01081,CUST0087,2024-12-06,19.99,bank_transfer,paid
PAY01082,INV01082,CUST0087,2025-01-10,19.99,paypal,paid
PAY01083,INV01083,CUST0087,2025-02-08,19.99,card,paid
PAY01084,INV01084,CUST0087,2025-03-07,0.0,paypal,failed
PAY01085,INV01085,CUST0087,2025-04-06,19.99,paypal,paid
PAY01086,INV01086,CUST0087,2025-05-12,0.0,bank_transfer,failed
PAY01087,INV01087,CUST0087,2025-06-10,19.99,paypal,paid
PAY01088,INV01088,CUST0087,2025-07-09,19.99,bank_transfer,paid
PAY01089,INV01089,CUST0087,2025-08-07,19.99,paypal,paid
PAY01090,INV01090,CUST0087,2025-09-10,19.99,paypal,paid
PAY01091,INV01091,CUST0087,2025-10-09,19.99,paypal,paid
PAY01092,INV01092,CUST0087,2025-11-07,19.99,bank_transfer,paid
PAY01093,INV01093,CUST0087,2025-12-09,19.99,bank_transfer,paid
PAY01094,INV01094,CUST0088,2025-01-07,19.99,paypal,paid
PAY01095,INV01095,CUST0088,2025-02-06,19.99,bank_transfer,paid
PAY01096,INV01096,CUST0088,2025-03-10,19.99,bank_transfer,paid
PAY01097,INV01097,CUST0088,2025-04-05,19.99,card,paid
PAY01098,INV01098,CUST0088,2025-05-07,19.99,bank_transfer,paid
PAY01099,INV01099,CUST0088,2025-06-10,19.99,paypal,paid
PAY01100,INV01100,CUST0088,2025-07-07,19.99,bank_transfer,paid
PAY01101,INV01101,CUST0088,2025-08-09,0.0,card,failed
PAY01102,INV01102,CUST0088,2025-09-05,19.99,card,paid
PAY01103,INV01103,CUST0088,2025-10-10,19.99,bank_transfer,paid
PAY01104,INV01104,CUST0088,2025-11-08,19.99,card,paid
PAY01105,INV01105,CUST0088,2025-12-09,0.0,bank_transfer,failed
PAY01106,INV01106,CUST0089,2025-02-20,19.99,bank_transfer,paid
PAY01107,INV01107,CUST0089,2025-03-20,19.99,bank_transfer,paid
PAY01108,INV01108,CUST0089,2025-04-24,19.99,paypal,paid
PAY01109,INV01109,CUST0089,2025-05-22,19.99,paypal,paid
PAY01110,INV01110,CUST0089,2025-06-21,19.99,bank_transfer,paid
PAY01111,INV01111,CUST0089,2025-07-25,0.0,bank_transfer,failed
PAY01112,INV01112,CUST0089,2025-08-23,19.99,paypal,paid
PAY01113,INV01113,CUST0089,2025-09-23,19.99,paypal,paid
PAY01114,INV01114,CUST0089,2025-10-21,19.99,paypal,paid
PAY01115,INV01115,CUST0090,2025-03-31,19.99,paypal,paid
PAY01116,INV01116,CUST0090,2025-05-05,19.99,paypal,paid
PAY01117,INV01117,CUST0090,2025-05-30,19.99,paypal,paid
PAY01118,INV01118,CUST0090,2025-06-30,19.99,bank_transfer,paid
PAY01119,INV01119,CUST0090,2025-08-03,19.99,paypal,paid
PAY01120,INV01120,CUST0090,2025-09-04,19.99,bank_transfer,paid
PAY01121,INV01121,CUST0090,2025-10-02,19.99,card,paid
PAY01122,INV01122,CUST0090,2025-11-03,19.99,bank_transfer,paid
PAY01123,INV01123,CUST0090,2025-12-05,19.99,bank_transfer,paid
PAY01124,INV01124,CUST0090,2025-12-30,19.99,card,paid
PAY01125,INV01125,CUST0091,2025-04-21,19.99,card,paid
PAY01126,INV01126,CUST0091,2025-05-20,19.99,paypal,paid
PAY01127,INV01127,CUST0091,2025-06-25,19.99,card,paid
PAY01128,INV01128,CUST0091,2025-07-23,19.99,card,paid
PAY01129,INV01129,CUST0091,2025-08-23,19.99,paypal,paid
PAY01130,INV01130,CUST0091,2025-09-22,19.99,card,paid
PAY01131,INV01131,CUST0091,2025-10-21,0.0,paypal,failed
PAY01132,INV01132,CUST0091,2025-11-20,19.99,bank_transfer,paid
PAY01133,INV01133,CUST0091,2025-12-22,19.99,paypal,paid
PAY01134,INV01134,CUST0092,2024-09-12,19.99,paypal,paid
PAY01135,INV01135,CUST0092,2024-10-14,0.0,card,failed
PAY01136,INV01136,CUST0092,2024-11-11,19.99,bank_transfer,paid
PAY01137,INV01137,CUST0092,2024-12-13,19.99,paypal,paid
PAY01138,INV01138,CUST0093,2024-03-02,19.99,bank_transfer,paid
PAY01139,INV01139,CUST0093,2024-03-29,19.99,card,paid
PAY01140,INV01140,CUST0093,2024-05-04,19.99,bank_transfer,paid
PAY01141,INV01141,CUST0093,2024-05-30,19.99,card,paid
PAY01142,INV01142,CUST0093,2024-07-01,19.99,bank_transfer,paid
PAY01143,INV01143,CUST0093,2024-07-30,19.99,bank_transfer,paid
PAY01144,INV01144,CUST0093,2024-09-01,19.99,card,paid
PAY01145,INV01145,CUST0093,2024-10-04,19.99,paypal,paid
PAY01146,INV01146,CUST0093,2024-10-30,19.99,card,paid
PAY01147,INV01147,CUST0093,2024-11-30,19.99,paypal,paid
PAY01148,INV01148,CUST0093,2025-01-01,19.99,bank_transfer,paid
PAY01149,INV01149,CUST0093,2025-01-30,19.99,bank_transfer,paid
PAY01150,INV01150,CUST0093,2025-03-05,19.99,paypal,paid
PAY01151,INV01151,CUST0093,2025-04-02,19.99,card,paid
PAY01152,INV01152,CUST0093,2025-05-01,19.99,paypal,paid
PAY01153,INV01153,CUST0093,2025-06-03,19.99,bank_transfer,paid
PAY01154,INV01154,CUST0093,2025-06-29,19.99,bank_transfer,paid
PAY01155,INV01155,CUST0093,2025-07-30,19.99,paypal,paid
PAY01156,INV01156,CUST0093,2025-09-02,19.99,paypal,paid
PAY01157,INV01157,CUST0093,2025-10-03,19.99,card,paid
PAY01158,INV01158,CUST0093,2025-11-03,19.99,paypal,paid
PAY01159,INV01159,CUST0093,2025-11-29,19.99,card,paid
PAY01160,INV01160,CUST0093,2025-12-29,19.99,card,paid
PAY01161,INV01161,CUST0094,2024-02-10,49.99,paypal,paid
PAY01162,INV01162,CUST0094,2024-03-10,49.99,card,paid
PAY01163,INV01163,CUST0094,2024-04-17,0.0,card,failed
PAY01164,INV01164,CUST0094,2024-05-15,49.99,card,paid
PAY01165,INV01165,CUST0094,2024-06-13,49.99,paypal,paid
PAY01166,INV01166,CUST0094,2024-07-14,49.99,paypal,paid
PAY01167,INV01167,CUST0094,2024-08-12,49.99,card,paid
PAY01168,INV01168,CUST0094,2024-09-11,0.0,card,failed
PAY01169,INV01169,CUST0094,2024-10-14,49.99,paypal,paid
PAY01170,INV01170,CUST0094,2024-11-11,49.99,bank_transfer,paid
PAY01171,INV01171,CUST0094,2024-12-15,49.99,bank_transfer,paid
PAY01172,INV01172,CUST0094,2025-01-15,49.99,bank_transfer,paid
PAY01173,INV01173,CUST0094,2025-02-15,49.99,paypal,paid
PAY01174,INV01174,CUST0094,2025-03-11,49.99,bank_transfer,paid
PAY01175,INV01175,CUST0094,2025-04-11,49.99,bank_transfer,paid
PAY01176,INV01176,CUST0094,2025-05-12,49.99,paypal,paid
PAY01177,INV01177,CUST0094,2025-06-17,0.0,paypal,failed
PAY01178,INV01178,CUST0094,2025-07-15,49.99,paypal,paid
PAY01179,INV01179,CUST0094,2025-08-11,49.99,bank_transfer,paid
PAY01180,INV01180,CUST0094,2025-09-14,49.99,bank_transfer,paid
PAY01181,INV01181,CUST0094,2025-10-14,0.0,paypal,failed
